doc_id,ministry,question_id,condition,model,question_hi_used,gold_answer_en,keywords_en,context_preview,answer_hi,back_en,keyword_hit_rate,rougeL_f1,bertscore_f1,doc_fidelity_chrf,hallucination_label,hallucination_rationale,hallucination_score
AU414,education,Q1,C2,gemini,क्या केंद्रीय विश्वविद्यालयों/राज्य विश्वविद्यालयों/अनुदान प्राप्त उच्च शिक्षा संस्थानों में एसोसिएट प्रोफेसर के पद वर्तमान में विभिन्न श्रेणियों में खाली पड़े हैं?,Recruitment powers for Associate Professors in CHEIs vest with the respective Board of Governors/Executive Committee/Board of Management. No active role of the Ministry is involved.,"Board of Governors, Executive Committee, Board of Management, CHEIs, autonomous",(क से ख) केंद्रीय विश्वविद्यालयों सहित शिक्षा मंत्रालय के अंतर्गत केंद्रीय उच्च शिक्षा संस्थान (सी.एच.ई.आई.) वैधानिक स्वायत्त संगठन हैं जो संसद के संबंधित केंद्रीय अधिनियमों के तहत स्थापित किए गए हैं ,"GEMINI_QA_ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash
Please retry in 31.85587909s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count""
  quota_id: ""GenerateContentInputTokensPerModelPerMinute-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
, retry_delay {
  seconds: 31
}
]",,0.0,0.0,0.0,,unknown,missing key or text,
AU414,education,Q1,C2,mistral,क्या केंद्रीय विश्वविद्यालयों/राज्य विश्वविद्यालयों/अनुदान प्राप्त उच्च शिक्षा संस्थानों में एसोसिएट प्रोफेसर के पद वर्तमान में विभिन्न श्रेणियों में खाली पड़े हैं?,Recruitment powers for Associate Professors in CHEIs vest with the respective Board of Governors/Executive Committee/Board of Management. No active role of the Ministry is involved.,"Board of Governors, Executive Committee, Board of Management, CHEIs, autonomous",(क से ख) केंद्रीय विश्वविद्यालयों सहित शिक्षा मंत्रालय के अंतर्गत केंद्रीय उच्च शिक्षा संस्थान (सी.एच.ई.आई.) वैधानिक स्वायत्त संगठन हैं जो संसद के संबंधित केंद्रीय अधिनियमों के तहत स्थापित किए गए हैं ,MISTRAL_QA_ERROR: cannot import name 'Mistral' from 'mistralai' (unknown location),,0.0,0.0,0.0,,unknown,missing key or text,
AU414,education,Q1,C2,llama,क्या केंद्रीय विश्वविद्यालयों/राज्य विश्वविद्यालयों/अनुदान प्राप्त उच्च शिक्षा संस्थानों में एसोसिएट प्रोफेसर के पद वर्तमान में विभिन्न श्रेणियों में खाली पड़े हैं?,Recruitment powers for Associate Professors in CHEIs vest with the respective Board of Governors/Executive Committee/Board of Management. No active role of the Ministry is involved.,"Board of Governors, Executive Committee, Board of Management, CHEIs, autonomous",(क से ख) केंद्रीय विश्वविद्यालयों सहित शिक्षा मंत्रालय के अंतर्गत केंद्रीय उच्च शिक्षा संस्थान (सी.एच.ई.आई.) वैधानिक स्वायत्त संगठन हैं जो संसद के संबंधित केंद्रीय अधिनियमों के तहत स्थापित किए गए हैं ,"LLAMA_GROQ_ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kp0y51w2f38bryqv67jadw36` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99939, Requested 1728. Please try again in 24m0.288s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",,0.0,0.0,0.0,,unknown,missing key or text,
AU414,education,Q1,C3,sarvam,क्या केंद्रीय विश्वविद्यालयों/राज्य विश्वविद्यालयों/अनुदान प्राप्त उच्च शिक्षा संस्थानों में एसोसिएट प्रोफेसर के पद वर्तमान में विभिन्न श्रेणियों में खाली पड़े हैं?,Recruitment powers for Associate Professors in CHEIs vest with the respective Board of Governors/Executive Committee/Board of Management. No active role of the Ministry is involved.,"Board of Governors, Executive Committee, Board of Management, CHEIs, autonomous",,"हाँ, भारत में केंद्रीय विश्वविद्यालयों, राज्य विश्वविद्यालयों और अनुदान प्राप्त उच्च शिक्षा संस्थानों में एसोसिएट प्रोफेसर के पद अक्सर विभिन्न विषयों/श्रेणियों में खाली रहते हैं। यह स्थिति संस्थानों की आवश्यकताओं, सेवानिवृत्ति, पदों के सृजन, और भर्ती प्रक्रियाओं की गति पर निर्भर करती है। यूजीसी (UGC) और संबंधित विश्वविद्यालयों के नियमों के अनुसार, इन पदों की भराई के लिए नियमित विज्ञापन और चयन प्रक्रिया होती है। हालाँकि, वर्तमान में विशिष्ट रिक्तियों की जानकारी के लिए संबंधित विश्वविद्यालयों की आधिकारिक वेबसाइट या UGC की पोर्टल (https://www.ugc.gov.in) पर नवीनतम","Yes, in India, the posts of Associate Professor in central universities, state universities, and grant-financed higher education institutions are often vacant in various subjects/categories. This situation depends on the needs of the institutions, retirements, creation of positions and the speed of the recruitment processes. As per the rules of UGC and the respective universities, there is a regular recruitment and selection process for filling up these posts. However, for information on specific vacancies currently advertised, it is best to check the official website of the respective universities or the UGC portal (https://www.ugc.gov.in)",0.0,0.144,0.0,,unknown,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
Please retry in 3.488134822s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count""
  quota_id: ""GenerateContentInputTokensPerModelPerMinute-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
, retry_delay {
  seconds: 3
}
]",
AU414,education,Q1,C3,gemini,क्या केंद्रीय विश्वविद्यालयों/राज्य विश्वविद्यालयों/अनुदान प्राप्त उच्च शिक्षा संस्थानों में एसोसिएट प्रोफेसर के पद वर्तमान में विभिन्न श्रेणियों में खाली पड़े हैं?,Recruitment powers for Associate Professors in CHEIs vest with the respective Board of Governors/Executive Committee/Board of Management. No active role of the Ministry is involved.,"Board of Governors, Executive Committee, Board of Management, CHEIs, autonomous",,"GEMINI_QA_ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash
Please retry in 26.461410966s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count""
  quota_id: ""GenerateContentInputTokensPerModelPerMinute-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
, retry_delay {
  seconds: 26
}
]",,0.0,0.0,0.0,,unknown,missing key or text,
AU414,education,Q1,C3,mistral,क्या केंद्रीय विश्वविद्यालयों/राज्य विश्वविद्यालयों/अनुदान प्राप्त उच्च शिक्षा संस्थानों में एसोसिएट प्रोफेसर के पद वर्तमान में विभिन्न श्रेणियों में खाली पड़े हैं?,Recruitment powers for Associate Professors in CHEIs vest with the respective Board of Governors/Executive Committee/Board of Management. No active role of the Ministry is involved.,"Board of Governors, Executive Committee, Board of Management, CHEIs, autonomous",,MISTRAL_QA_ERROR: cannot import name 'Mistral' from 'mistralai' (unknown location),,0.0,0.0,0.0,,unknown,missing key or text,
AU414,education,Q1,C3,llama,क्या केंद्रीय विश्वविद्यालयों/राज्य विश्वविद्यालयों/अनुदान प्राप्त उच्च शिक्षा संस्थानों में एसोसिएट प्रोफेसर के पद वर्तमान में विभिन्न श्रेणियों में खाली पड़े हैं?,Recruitment powers for Associate Professors in CHEIs vest with the respective Board of Governors/Executive Committee/Board of Management. No active role of the Ministry is involved.,"Board of Governors, Executive Committee, Board of Management, CHEIs, autonomous",,"LLAMA_GROQ_ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kp0y51w2f38bryqv67jadw36` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99932, Requested 723. Please try again in 9m25.92s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",,0.0,0.0,0.0,,unknown,missing key or text,
AU414,education,Q2,C1,sarvam,"शिक्षकों के संवर्ग में अनुसूचित जातियों, अनुसूचित जनजातियों, अन्य पिछड़ा वर्ग और आर्थिक रूप से कमजोर वर्गों के लिए आरक्षण का प्रतिशत कितना है?","Reservation in teachers cadre: 15% for SCs, 7.5% for STs, 27% for OBCs (socially and educationally backward classes), and 10% for EWS.","15% SC, 7.5% ST, 27% OBC, 10% EWS, teachers cadre",(a) to (e) The Central Higher Education Institutions (CHEIs) under Ministry of Education including Central Universities are statutory autonomous organizations established under respective Central Acts,"शिक्षकों के संवर्ग में आरक्षण का प्रतिशत इस प्रकार है:  
- अनुसूचित जाति (SC): 15%  
- अनुसूचित जनजाति (ST): 7.5%  
- सामाजिक और शैक्षणिक रूप से पिछड़ा वर्ग (OBC): 27%  
- आर्थिक रूप से कमजोर वर्ग (EWS): 10%  

यह जानकारी दस्तावेज़ में 09.07.2019 और 12.07.2019 के नोटिफिकेशन के अनुसार दी गई है।","Reservation in Educational Institutions The following reservation in respect of seats in educational institutions, as per notification No.SG.07/09.07.2019 and SG.08/09.07.2019 issued on 09.07.2019, shall be admissible.",0.0,0.1333,0.0,,unknown,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash
Please retry in 3.321515571s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count""
  quota_id: ""GenerateContentInputTokensPerModelPerMinute-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
, retry_delay {
  seconds: 3
}
]",
AU414,education,Q2,C1,gemini,"शिक्षकों के संवर्ग में अनुसूचित जातियों, अनुसूचित जनजातियों, अन्य पिछड़ा वर्ग और आर्थिक रूप से कमजोर वर्गों के लिए आरक्षण का प्रतिशत कितना है?","Reservation in teachers cadre: 15% for SCs, 7.5% for STs, 27% for OBCs (socially and educationally backward classes), and 10% for EWS.","15% SC, 7.5% ST, 27% OBC, 10% EWS, teachers cadre",(a) to (e) The Central Higher Education Institutions (CHEIs) under Ministry of Education including Central Universities are statutory autonomous organizations established under respective Central Acts,"GEMINI_QA_ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
Please retry in 21.85179751s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count""
  quota_id: ""GenerateContentInputTokensPerModelPerMinute-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
, retry_delay {
  seconds: 21
}
]",,0.0,0.0,0.0,,unknown,missing key or text,
AU414,education,Q2,C1,mistral,"शिक्षकों के संवर्ग में अनुसूचित जातियों, अनुसूचित जनजातियों, अन्य पिछड़ा वर्ग और आर्थिक रूप से कमजोर वर्गों के लिए आरक्षण का प्रतिशत कितना है?","Reservation in teachers cadre: 15% for SCs, 7.5% for STs, 27% for OBCs (socially and educationally backward classes), and 10% for EWS.","15% SC, 7.5% ST, 27% OBC, 10% EWS, teachers cadre",(a) to (e) The Central Higher Education Institutions (CHEIs) under Ministry of Education including Central Universities are statutory autonomous organizations established under respective Central Acts,MISTRAL_QA_ERROR: cannot import name 'Mistral' from 'mistralai' (unknown location),,0.0,0.0,0.0,,unknown,missing key or text,
AU414,education,Q2,C1,llama,"शिक्षकों के संवर्ग में अनुसूचित जातियों, अनुसूचित जनजातियों, अन्य पिछड़ा वर्ग और आर्थिक रूप से कमजोर वर्गों के लिए आरक्षण का प्रतिशत कितना है?","Reservation in teachers cadre: 15% for SCs, 7.5% for STs, 27% for OBCs (socially and educationally backward classes), and 10% for EWS.","15% SC, 7.5% ST, 27% OBC, 10% EWS, teachers cadre",(a) to (e) The Central Higher Education Institutions (CHEIs) under Ministry of Education including Central Universities are statutory autonomous organizations established under respective Central Acts,"LLAMA_GROQ_ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kp0y51w2f38bryqv67jadw36` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99927, Requested 1313. Please try again in 17m51.359999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",,0.0,0.0,0.0,,unknown,missing key or text,
AU414,education,Q2,C2,sarvam,"शिक्षकों के संवर्ग में अनुसूचित जातियों, अनुसूचित जनजातियों, अन्य पिछड़ा वर्ग और आर्थिक रूप से कमजोर वर्गों के लिए आरक्षण का प्रतिशत कितना है?","Reservation in teachers cadre: 15% for SCs, 7.5% for STs, 27% for OBCs (socially and educationally backward classes), and 10% for EWS.","15% SC, 7.5% ST, 27% OBC, 10% EWS, teachers cadre",(क से ख) केंद्रीय विश्वविद्यालयों सहित शिक्षा मंत्रालय के अंतर्गत केंद्रीय उच्च शिक्षा संस्थान (सी.एच.ई.आई.) वैधानिक स्वायत्त संगठन हैं जो संसद के संबंधित केंद्रीय अधिनियमों के तहत स्थापित किए गए हैं ,"शिक्षकों के संवर्ग में आरक्षण का प्रतिशत इस प्रकार है:  
- अनुसूचित जाति (SC): 15%  
- अनुसूचित जनजाति (ST): 7.5%  
- सामाजिक और शैक्षिक रूप से पिछड़े वर्ग (OBC): 27%  
- आर्थिक रूप से कमजोर वर्ग (EWS): 10%  

यह जानकारी दस्तावेज़ में 09.07.2019 को अधिसूचित **केंद्रीय शैक्षणिक संस्थानों (अनुसूचित जाति, अनुसूचित जनजाति, सामाजिक और शैक्षिक रूप से पिछड़े वर्गों और आर्थिक रूप से कमजोर वर्गों के लोगों के नियुक्तियों में पदों का आरक्षण) अधिनियम, 2019** के अनुसार दी गई है।","The following reservation in the teachers' cadre is provided in the prescribed form:  - Scheduled Caste (SC): 15%  - Scheduled Tribe (ST): 7.5%  - Other Backward Classes (OBC): 27%  - Economically Weaker Sections (EWS): 10%  - **Central Institutions of Education (Reservation in appointments to posts and appointments to posts of unreserved categories) (Scheduled Castes, Scheduled Tribes, Socially and Educationally Backward Classes and Economically Weaker Sections of the People) (Appointment to posts and appointment to posts) (Restricted Schedule)**  As per the notified **Act**, 2019.",0.0,0.2745,0.0,,unknown,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash
Please retry in 2.843029369s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count""
  quota_id: ""GenerateContentInputTokensPerModelPerMinute-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
, retry_delay {
  seconds: 2
}
]",
AU414,education,Q2,C2,gemini,"शिक्षकों के संवर्ग में अनुसूचित जातियों, अनुसूचित जनजातियों, अन्य पिछड़ा वर्ग और आर्थिक रूप से कमजोर वर्गों के लिए आरक्षण का प्रतिशत कितना है?","Reservation in teachers cadre: 15% for SCs, 7.5% for STs, 27% for OBCs (socially and educationally backward classes), and 10% for EWS.","15% SC, 7.5% ST, 27% OBC, 10% EWS, teachers cadre",(क से ख) केंद्रीय विश्वविद्यालयों सहित शिक्षा मंत्रालय के अंतर्गत केंद्रीय उच्च शिक्षा संस्थान (सी.एच.ई.आई.) वैधानिक स्वायत्त संगठन हैं जो संसद के संबंधित केंद्रीय अधिनियमों के तहत स्थापित किए गए हैं ,"GEMINI_QA_ERROR: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.0-flash
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.0-flash
Please retry in 16.515007769s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count""
  quota_id: ""GenerateContentInputTokensPerModelPerMinute-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
}
, retry_delay {
  seconds: 16
}
]",,0.0,0.0,0.0,,unknown,missing key or text,
AU414,education,Q2,C2,mistral,"शिक्षकों के संवर्ग में अनुसूचित जातियों, अनुसूचित जनजातियों, अन्य पिछड़ा वर्ग और आर्थिक रूप से कमजोर वर्गों के लिए आरक्षण का प्रतिशत कितना है?","Reservation in teachers cadre: 15% for SCs, 7.5% for STs, 27% for OBCs (socially and educationally backward classes), and 10% for EWS.","15% SC, 7.5% ST, 27% OBC, 10% EWS, teachers cadre",(क से ख) केंद्रीय विश्वविद्यालयों सहित शिक्षा मंत्रालय के अंतर्गत केंद्रीय उच्च शिक्षा संस्थान (सी.एच.ई.आई.) वैधानिक स्वायत्त संगठन हैं जो संसद के संबंधित केंद्रीय अधिनियमों के तहत स्थापित किए गए हैं ,MISTRAL_QA_ERROR: cannot import name 'Mistral' from 'mistralai' (unknown location),,0.0,0.0,0.0,,unknown,missing key or text,
AU414,education,Q2,C2,llama,"शिक्षकों के संवर्ग में अनुसूचित जातियों, अनुसूचित जनजातियों, अन्य पिछड़ा वर्ग और आर्थिक रूप से कमजोर वर्गों के लिए आरक्षण का प्रतिशत कितना है?","Reservation in teachers cadre: 15% for SCs, 7.5% for STs, 27% for OBCs (socially and educationally backward classes), and 10% for EWS.","15% SC, 7.5% ST, 27% OBC, 10% EWS, teachers cadre",(क से ख) केंद्रीय विश्वविद्यालयों सहित शिक्षा मंत्रालय के अंतर्गत केंद्रीय उच्च शिक्षा संस्थान (सी.एच.ई.आई.) वैधानिक स्वायत्त संगठन हैं जो संसद के संबंधित केंद्रीय अधिनियमों के तहत स्थापित किए गए हैं ,"LLAMA_GROQ_ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kp0y51w2f38bryqv67jadw36` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99921, Requested 2059. Please try again in 28m30.72s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}",,0.0,0.0,0.0,,unknown,missing key or text,
