doc_id,ministry,question_id,question_hi,gold_answer_en,context_type,qa_model,answer_hi
AU3703,education,Q4,फतेहगढ़ साहिब क्षेत्र में पंजाब के लिए कितने PM SHRI स्कूल बताए गए हैं?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking how many PM SHRI schools are mentioned for the Fatehgarh Sahib area in Punjab.

First, I need to go through the provided document carefully. The document talks about various educational schemes and initiatives under the National Education Policy 2020, specifically mentioning the PM-USHA scheme. It details the allocation of funds and projects in Punjab, including Fatehgarh Sahib district. 

Looking at the section about Punjab, it states that 86 projects worth ₹581.61 crore have been approved. It breaks down the projects in Fatehgarh Sahib district into three districts: Fatehgarh Sahib, Ludhiana, and Malerkotla. The numbers given are 2 units (₹6 crore), 7 units (₹24 crore), and 2 units (₹4 crore) respectively. However, the document refers to"
AU3703,education,Q5,2025-26 में डिजिटल लर्निंग के लिए कितनी राशि जारी की गई?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the amount released for digital learning in 2025-26. First, I need to go through the provided document carefully.

The document mentions the launch of PM-USHA (third phase of RUSA) from 2023-24 to 2025-26 with an outlay of ₹12,926.10 crore. It also states that the scheme was extended till March 31, 2028, and for ongoing RUSA projects until September 30, 2026. However, the question specifically asks about the amount allocated for digital learning in 2025-26. 

Looking through the details, the document talks about infrastructure upgradation, multidisciplinary education, skill development, and quality initiatives under the scheme. But there's no explicit mention of a specific amount allocated for digital learning. The total out"
AU3821,education,Q1,पिछले पाँच वर्षों और वर्तमान वित्तीय वर्ष में प्रमुख तकनीकी संस्थानों के लिए कुल कितनी राशि स्वीकृत की गई?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking for the total amount sanctioned for premier technical educational institutions over the last five years and the current financial year (FY 2020-21 to 2025-26). 

First, I need to locate the relevant information in the provided document. The document mentions that the Government has sanctioned Rs. 99494.24 crore during the last five years and the current financial year for institutions like IITs, NITs, IIITs, IISERs, and IISc.

The question specifically asks for the total amount, which is directly stated in the text. The key here is to confirm that the time frame matches: the last five years plus the current FY (2020-21 to 2025-26). The document clearly states the amount as 99,494.24 crore rupees. There"
AU3821,education,Q2,AI के Centres of Excellence के लिए कुल कितना वित्तीय प्रावधान किया गया है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the total financial provision made for AI Centres of Excellence. The document mentions that the government has sanctioned Rs. 99,494.24 crore over the last five years and the current financial year (FY 2020-21 to 2025-26) for premier technical institutions like IITs, NITs, IIITs, IISERs, and IISc. These funds are for teaching, research, and innovation.

The question specifically asks about AI Centres of Excellence. The document states that these institutions undertake research in areas like Advanced Computing, which includes AI and Quantum Computing. However, the total amount mentioned is for all these institutions collectively, not just AI. The answer should be the total sanctioned amount, as the document doesn't break down the funds specifically for AI Centres of Excellence. So the answer is Rs. 99,494"
AU3821,education,Q3,ANRF की कुल बजटीय राशि कितनी है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the total budgetary amount allocated for ANRF. First, I need to check the provided document to find any mention of ANRF.

Looking through the document, the first paragraph talks about the National Education Policy 2020 and mentions funding for HEIs. The second paragraph states that the government has sanctioned Rs. 99,494.24 crore over the last five years and the current financial year (FY 2020-21 to 2025-26) for institutions like IITs, NITs, IIITs, IISERs, and IISc. The third paragraph discusses Research Parks in IITs and IISc, and mentions some specialized centers at IIMs.

Wait, the question is about ANRF. The document mentions ""ANRF"" in the answer section, but in the original text, the acronym isn't explicitly spelled out. However"
AU3821,education,Q4,2014 से अब तक कितने नए AIIMS स्थापित किए गए हैं?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking how many new AIIMS have been established since 2014. First, I need to check the provided document to see if there's any mention of AIIMS.

Looking through the document, it talks about the National Education Policy 2020, funding for institutions like IITs, NITs, IIITs, IISERs, and IISc. It mentions Research Parks in eight IITs and IISc Bengaluru, and some IIMs with specialized centers. However, there's no mention of AIIMS (All India Institute of Medical Sciences) anywhere in the text. The document focuses on technical and interdisciplinary research in engineering, management, and related fields, but not specifically on medical institutions like AIIMS.

Since the document doesn't provide any information about AIIMS, I can't answer the question based on the given content. The user might have expected data from this document, but it's"
AU3821,education,Q5,HEFA के तहत अब तक कितनी राशि विभिन्न HEIs को स्वीकृत की गई है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the amount sanctioned under HEFA for various HEIs so far. First, I need to check the provided document to find any mention of HEFA and the sanctioned amount.

Looking through the document, the first paragraph mentions that the Government has sanctioned Rs. 99494.24 crore during the last five years and the current financial year (FY 2020-21 to 2025-26) for premier technical educational institutions like IITs, NITs, IIITs, IISERs, and IISc. The question specifically asks about HEFA, but the document doesn't mention HEFA by name. However, HEFA (Higher Education Funding Agency) is known to be involved in funding such institutions. The amount mentioned here is likely the one under HEFA's initiatives. Since the document doesn't explicitly state HEFA, but the context matches HEFA's"
AU1387,labour,Q1,केंद्रीय क्षेत्र में कृषि क्षेत्र के अकुशल महिला श्रमिकों के लिए Area A में दैनिक न्यूनतम मजदूरी कितनी है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the daily minimum wage for unskilled female agricultural workers in Area A under the central sphere as of 1st October 2025.

First, I need to refer to the provided document. The document mentions that the Minimum Wages Act, 1948 has been replaced by the Code on Wages 2019, effective from 21st November 2025. However, the rates mentioned are as of 1st October 2025, which is before the Code came into effect. That might be a point of confusion. But the document states that the Code empowers both Central and State Governments to set minimum wages. However, the specific rates are in the Annexure, which isn't provided here.

The user's question is about Area A in the central sphere. The document says that under the Code on Wages 2019, wages"
AU1387,labour,Q2,निर्माण क्षेत्र के highly-skilled श्रमिकों के लिए Area C में मजदूरी कितनी निर्धारित है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the minimum wage for highly-skilled workers in the construction sector in Area C as per the provided document.

First, I need to check the document. The document mentions that the Minimum Wages Act, 1948 has been replaced by the Code on Wages 2019, effective from 21.11.2025. It states that both Central and State Governments can set minimum wages. The document also says that wages are equal for men and women. However, the key part here is the ""Area wise Rates of Minimum Wages in the Central Sphere (as on 01.10.2025) is at Annexure.""

The problem is that the annexure isn't provided here. The document only mentions that the rates are in the annexure but doesn't include the actual data. Without the annexure, I can't find the specific rate"
AU1387,labour,Q3,"क्या Code on Wages, 2019 के अनुसार पुरुष और महिलाओं के लिए मजदूरी समान है?",,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking whether the Code on Wages, 2019 in India states that wages for men and women are equal.

First, I need to refer to the provided document. The document mentions that under the Code on Wages 2019, wages are equal for men and women. The exact line says, ""As per Code on Wages, 2019, wages are equal for men and women."" That's a direct statement. 

I should make sure there's no ambiguity here. The document doesn't mention any exceptions or conditions, so it's straightforward. The answer should confirm that yes, according to the Code, wages are equal. Also, the effective date is 21.11.2025, but the question is about the provision itself, not the date. The annexure about area-wise rates might be additional info but isn't relevant to the equality part."
AU1387,labour,Q4,Stone crushing में 1.0 से 1.5 inch आकार के पत्थर के लिए प्रति ट्रक मजदूरी कितनी है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the minimum wage for stone crushing work, specifically for stones of 1.0 to 1.5 inches in size per truck. The document provided mentions the Code on Wages 2019, which replaced the Minimum Wages Act, 1948. It states that the appropriate government (Central or State) sets minimum wages. However, the document doesn't provide specific rates for stone crushing or different stone sizes. The annexure mentioned only refers to area-wise rates in the Central Sphere as of 01.10.2025, but the actual data isn't included here.

Since the document doesn't have the exact figures for stone crushing wages, especially broken down by stone size, I can't provide a specific amount. The answer should explain that the information isn't available in the provided document and suggest checking with the relevant government authorities or the annexure for area-specific rates. Also"
AU1387,labour,Q5,Area C में कौन-कौन से क्षेत्र शामिल होते हैं?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking which areas are included in Area C according to the provided document. The document mentions the Code on Wages 2019 and talks about minimum wages in the Central Sphere as of 01.10.2025, with the rates listed in an annexure.

First, I need to check the document again. The user provided the text, and the key part here is the mention of ""Area wise Rates of Minimum Wages in the Central Sphere (as on 01.10.2025) is at Annexure."" The problem is that the annexure isn't included in the provided text. Without the annexure, there's no way to know which areas are under Area C. The document only states that the rates are listed there but doesn't provide the actual data.

The user might be under the impression that the annexure is part of the document, but since"
AU2463,labour,Q1,चारों Labour Codes पूरे देश में किस तिथि से लागू हुए?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking on which date the four Labour Codes came into effect across the country. I need to look through the provided document to find the relevant information.

First, I'll scan through the sections. The document mentions part (c) which states: ""The four Labour Codes... have come into force with effect from 21.11.2025 across the country."" That seems to be the key sentence. The date is written as 21.11.2025, which in the Indian date format is 21st November 2025. 

I should check if there's any other mention of dates elsewhere in the document. The other parts talk about consultations, implementation, and specific provisions but don't mention the effective date again. The answer is clearly in part (c). The user wants the answer in Hindi, so I need to present the date in Hindi script. The date"
AU2463,labour,Q2,Industrial Relations Code के तहत layoffs/closures की सीमा 100 से बढ़ाकर कितनी की गई?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the increase in the threshold for layoffs or closures under the Industrial Relations Code. The document provided mentions that the Industrial Relations Code, 2020 was passed after consultations and includes provisions to protect workers' interests. Specifically, it talks about strengthening collective bargaining and introducing a two-member tribunal for faster dispute resolution.

Looking at part (d) to (e), there's a mention of Fixed Term Employment (FTE) allowing workers to be engaged for a specified duration with benefits similar to permanent employees. However, the question is about layoffs/closures. The document doesn't explicitly state the increased threshold here. Wait, maybe I missed something. Let me check again.

In the part where it discusses the Industrial Relations Code, 2020, there's a mention of provisions to protect workers' interests. The previous laws required employers to seek government approval for layoffs, retrenchment, or closures if the"
AU2463,labour,Q3,"Code on Wages, 2019 के लिए कितने राज्यों/केंद्रशासित प्रदेशों ने pre-published rules जारी किए हैं?",,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking how many states or union territories have pre-published rules for the Code on Wages, 2019. 

First, I need to refer to the provided document. Let me go through each section carefully.

Looking at part (c) of the document, it mentions that the four Labour Codes came into force from 21.11.2025. Then it states that states/UTs are still finalizing the Rules under these codes. The next part lists the code-wise status of pre-published rules by states/UTs. 

Under point (a) for the Code on Wages, 2019, it says 34. So that's the number. The other codes have 35 each, but the question specifically asks about the Code on Wages, 2019. 

I should make sure there's no other mention of this number"
AU2463,labour,Q4,Fixed Term Employment के तहत gratuity कितने वर्ष बाद देय होती है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the gratuity period under Fixed Term Employment (FTE) as per the provided document.

First, I need to locate the relevant section in the document. The user mentioned part (d) to (e), so I'll check there. 

Looking at the text: ""The provision of Fixed Term Employment (FTE) has been introduced in the Industrial Relations Code, 2020, allowing engagement of workers for a specified duration. Such workers are entitled to all benefits, at par with permanent employees performing similar work. This provision is expected to reduce contractualization, increase employability and meet workers’ aspirations. They are eligible for gratuity after just one year, instead of five years.""

Ah, here it is. The key sentence is ""They are eligible for gratuity after just one year, instead of five years."" So the answer should be one year. 

I need to make sure there's no other"
AU2463,labour,Q5,gig और platform workers के लिए कौन-सा विशेष प्रावधान किया गया है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the special provisions made for gig and platform workers according to the provided document.

First, I need to go through the document carefully. The document mentions four Labour Codes that came into effect on 21.11.2025. It talks about consultations with stakeholders, implementation efforts, and specific provisions in the Industrial Relations Code, 2020. 

Looking at section (d) to (e), there's a mention of Fixed Term Employment (FTE) introduced in the Industrial Relations Code. FTE allows workers to be engaged for a specified duration with all benefits equal to permanent employees. They get gratuity after one year instead of five. The document states this provision is expected to reduce contractualization, increase employability, and meet workers' aspirations.

Now, the question is about gig and platform workers. The document doesn't explicitly mention ""gig and platform workers"" by name. However, the"
AU2658,labour,Q1,14 वर्ष से कम आयु के बच्चों के लिए किस प्रकार के कार्य पर पूर्ण प्रतिबंध है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the complete prohibition of work for children under 14 years old according to the Child and Adolescent Labour (Prohibition and Regulation) Act, 1986 in India.

First, I need to refer to the provided document. The document states that the Act prohibits the employment of children below 14 in any occupation and processes, including migrant children. It also mentions that adolescents (14-18) are prohibited from hazardous occupations. However, children can help their families in non-hazardous work after school or during vacations.

The question specifically asks about the complete ban for children under 14. The key point here is ""any occupation and process."" So the answer should mention that there's a total prohibition on all types of work or employment for children below 14, regardless of the nature of the job. The exception mentioned for non-hazardous work after school is for children under"
AU2658,labour,Q2,14 से 18 वर्ष के किशोरों के लिए किस प्रकार के कार्य पर प्रतिबंध है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the restrictions on work for adolescents aged 14 to 18 years according to the Child and Adolescent Labour (Prohibition and Regulation) Act, 1986.

First, I need to refer back to the provided document. The document mentions that the Act prohibits adolescents in the 14-18 age group from working in hazardous occupations and processes. The key point here is ""hazardous occupations and processes."" 

I should make sure there's no other information in the document that adds to this. The rest of the text talks about the 2016 amendment linking the definition of ""child"" to the Right of Children to Free and Compulsory Education Act, 2009, which probably affects the age of prohibition but not directly the 14-18 group. The other details about the Rules and PENCIL portal are about enforcement mechanisms, not the"
AU2658,labour,Q3,family enterprise' में बच्चों को कब काम करने की अनुमति है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking when children are allowed to work in a family enterprise according to the provided document.

First, I need to refer back to the document. The relevant part is in section (a) to (e). It says that children are permitted to help their families or family enterprises in non-hazardous occupations or processes, but only after school hours or during vacations. 

Wait, the key points here are ""non-hazardous"" and the timing. The Act prohibits children under 14 from working in any occupation, but there's an exception for helping family in non-hazardous work. The amendment in 2016 linked the definition of ""child"" to the Right of Children to Free and Compulsory Education Act, 2009, which sets the age for compulsory education. So, children below 14 are prohibited, but the exception applies here. 

The answer should mention that children"
AU2658,labour,Q4,बाल श्रम शिकायतों की निगरानी के लिए कौन-सा ऑनलाइन पोर्टल विकसित किया गया है?,,english,sarvam,बाल श्रम शिकायतों की निगरानी के लिए विकसित किए गए ऑनलाइन पोर्टल का नाम **'PENCIL
AU2658,labour,Q5,जिला स्तर पर अधिनियम के प्रवर्तन के लिए किन संस्थागत व्यवस्थाओं का प्रावधान है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the institutional arrangements at the district level for enforcing the Child and Adolescent Labour (Prohibition and Regulation) Act. The document mentions that the government framed the Child and Adolescent Labour (Prohibition and Regulation) Rules, 1988. These rules include provisions for a District Nodal Officer (DNO) and a Task Force at the district level. The purpose of these is to ensure the Act's provisions are properly enforced. Additionally, there's an online portal called PENCIL for monitoring and tracking complaints.

So, the key points here are the District Nodal Officer and the Task Force. The answer should list these two as the institutional arrangements. The online portal PENCIL is also mentioned, but the question specifically asks about institutional arrangements at the district level. The portal is more of a monitoring tool rather than an institutional structure. Therefore, the main answer should focus on the DNO and the Task"
AU3868,labour,Q1,2019-20 में ग्रामीण कृषि एवं संबद्ध क्षेत्र में कार्यरत श्रमिकों का प्रतिशत कितना था?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking for the percentage of rural workers engaged in agriculture and allied sectors in the year 2019-20, based on the provided document.

First, I need to locate the relevant data in the document. The document mentions a table under part (a) and (b) which lists the PLFS survey years and the corresponding percentages. The table starts with S. No. 1 for 2019-20. Scanning through the table, the first entry is 2019-20 with 61.5%. 

I should confirm that this is the correct figure. The text also states that there's been a marginal decline over the last five years from 61.5% in 2019-20 to 59.8% in 2023-24. This aligns with the table data. The question specifically asks for"
AU3868,labour,Q2,2024-25 में खाद्यान्न उत्पादन कितना बताया गया है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the food grain production in 2024-25 as mentioned in the provided document.

First, I need to locate the relevant section in the document. The document is in Hindi, so I'll read through it carefully. The part under (a) and (b) mentions that the government has implemented various policies leading to increased productivity and production. 

Looking at the numbers, it says: ""food grain production has seen a substantial increase—from 297.5 million tonnes in 2019-20 to 353.96 million tonnes in 2024–25 (as per third advance estimates)."" 

So the key figure here is 353.96 million tonnes for 2024-25. The user's question specifically asks for the food grain production in 2024-25, and this"
AU3868,labour,Q3,सरकार कृषि श्रम की कमी दूर करने के लिए कौन-सी mechanization योजना चला रही है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking which mechanization scheme the government is running to address the shortage of agricultural labor. The document provided mentions several initiatives.

First, I need to look through the text for any mention of mechanization schemes. The relevant section is under part (a) & (b) where it talks about policies and programs. The document states: ""Programs such as the Sub-Mission on Agricultural Mechanization (SMAM), Krishi Vigyan Kendras (KVKs), and targeted skill development schemes are empowering farmers to adopt timely, efficient, and technology-driven agricultural practices.""

So, the key here is to identify the mechanization scheme. The Sub-Mission on Agricultural Mechanization (SMAM) is explicitly mentioned as part of the initiatives. KVKs are more about knowledge and skill development, and the skill schemes are for training. The question specifically asks for the mechanization scheme, so SMAM is the direct answer. I should"
AU3868,labour,Q4,ICAR ने देशभर में कितने Krishi Vigyan Kendras स्थापित किए हैं?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking how many Krishi Vigyan Kendras (KVKs) have been established by ICAR across the country.

First, I need to look through the provided document. The document mentions KVKs in the context of government initiatives. Specifically, it says: ""Programs such as the Sub-Mission on Agricultural Mechanization (SMAM), Krishi Vigyan Kendras (KVKs), and targeted skill development schemes are empowering farmers to adopt timely, efficient, and technology-driven agricultural practices.""

However, the document doesn't provide the exact number of KVKs established. It talks about the increase in agricultural workforce percentage and production statistics, but not the count of KVKs. Since the answer isn't present in the given text, I should state that the information isn't available in the provided document. The user might need to refer to official ICAR sources or recent government reports for the exact number.
</think"
AU3868,labour,Q5,KVKs किसानों के लिए कौन-सी दो प्रमुख गतिविधियाँ करते हैं?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the two main activities of KVKs (Krishi Vigyan Kendras) for farmers, based on the provided document.

First, I need to locate the relevant section in the document. The document mentions KVKs in the context of government initiatives. Let me scan through the text again. 

Here's the part: ""Programs such as the Sub-Mission on Agricultural Mechanization (SMAM), Krishi Vigyan Kendras (KVKs), and targeted skill development schemes are empowering farmers to adopt timely, efficient, and technology-driven agricultural practices."" 

So, the sentence says that KVKs are part of the programs that empower farmers by helping them adopt timely, efficient, and technology-driven practices. But the question is about the two main activities. The document doesn't explicitly list two separate activities for KVKs. However, the sentence mentions ""promoting mechanization"" and ""enh"
AU5935,labour,Q1,महाराष्ट्र में 2023-24 में महिलाओं की Labour Force Participation Rate कितनी थी?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking for the Labour Force Participation Rate (LFPR) for women in Maharashtra in the year 2023-24.

First, I need to go through the provided document carefully. The document mentions data from the Periodic Labour Force Survey (PLFS) conducted by MoSPI. The key section here is where it talks about Maharashtra specifically. 

Looking at the paragraph, it states: ""the estimated Labour Force Participation Rate (LFPR) on usual status for males of age 15 years and above was 76.4% in 2021-22, 77.4% in 2022-23 and 77.2% in 2023-24 and for females of age 15 years and above was 38.4%, 40.7% and 40.1% in the State of"
AU5935,labour,Q2,महिलाओं के लिए paid maternity leave कितने सप्ताह की है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the duration of paid maternity leave for women according to the provided document.

First, I need to locate the relevant section in the document. The document mentions several labor codes implemented by the government. Specifically, under the Code on Social Security, 2020, there are provisions to promote female labor participation. 

Looking at the list of provisions, point (i) talks about grievance committees, and point (ii) mentions maternity leave. The text states ""Up to 26 weeks of paid maternity leave, along with 12 weeks for adoptive and commissi..."" It seems like the sentence got cut off, but the key part here is the 26 weeks for maternity leave. 

I should confirm that this is the correct figure and that there's no other mention of maternity leave elsewhere in the document. The rest of the document discusses LFPR and WPR statistics,"
AU5935,labour,Q3,कार्यस्थल पर महिलाओं की सुरक्षा के लिए कौन-सा इलेक्ट्रॉनिक पोर्टल उपलब्ध है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking which electronic portal is available for the safety of women at the workplace. The document provided mentions several labor codes and schemes.

First, I need to look through the document for any mention of electronic portals related to women's safety. The document talks about the four labor codes implemented from November 21, 2025, which include the Occupational Safety, Health and Working Conditions Code, 2020. This code likely has provisions for workplace safety. 

The document lists provisions under these codes, such as maternity leave and grievance committees. However, the question specifically asks for an electronic portal. The document doesn't explicitly name a portal, but the last part mentions that details of employment schemes can be found at https://dge.gov.in/dge/schemes_programmes. 

Wait, but the user is asking about a portal for women's safety. The Occupational Safety, Health and"
AU5935,labour,Q4,क्या महिलाएँ सुबह 6 बजे से पहले या शाम 7 बजे के बाद काम कर सकती हैं?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking whether women can work before 6 AM or after 7 PM in India, based on the provided document.

First, I need to check the document for any mention of working hours or labor laws that might restrict women's working times. The document talks about the four Labour Codes implemented in 2025, which include the Occupational Safety, Health and Working Conditions Code, 2020. Let me look into that part.

The document mentions that the new codes have provisions to promote female labor participation. The specific points listed are about grievance committees and maternity leave. There's no direct mention of working hours restrictions. The Occupational Safety, Health and Working Conditions Code, 2020, which is part of the four codes, might have provisions on working hours, but the document doesn't specify any gender-based restrictions. 

In India, traditionally, some older laws like the Factories Act had"
AU5935,labour,Q5,महिला कार्यबल भागीदारी बढ़ाने के लिए 2024-25 बजट में कौन-सी सुविधा घोषित की गई?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking which facility was announced in the 2024-25 budget to increase female labor force participation. The document provided talks about various government schemes and labor codes.

First, I need to look through the document for mentions of the 2024-25 budget. The document mentions the four labor codes implemented from November 21, 2025. Wait, the date here is 2025, but the question is about the 2024-25 budget. Maybe there's a typo in the document, or perhaps the implementation date is correct. The labor codes include provisions like maternity leave and grievance committees. The document also states that the government is implementing various schemes to boost female LFPR, but the specific schemes are linked to a website. However, the question is about the 2024-25 budget. The document doesn't explicitly mention the"
AU2208,women,Q1,देशभर में कुल कितने Anganwadi centres के माध्यम से Mission Poshan 2.0 लागू किया जा रहा है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking how many Anganwadi centers are implementing Mission Poshan 2.0 across the country.

First, I need to look through the provided document. The document mentions that Mission Poshan 2.0 is implemented through a network of over 14 Lakh Anganwadi centres. The exact line says: ""Three of the six services... are provided through NHM & Public Health Infrastructure. Mission Saksham Anganwadi and Poshan 2.0 is a Centrally Sponsored scheme... The package of six services... is provided under Mission Poshan 2.0 through the network of over 14 Lakh Anganwadi centres (AWCs) across the country.""

So the key number here is ""14 Lakh."" In Hindi, ""Lakh"" means 100,000. Therefore, 14 Lakh translates to 1,4"
AU2208,women,Q2,1 अक्टूबर 2018 से AWWs का मासिक honorarium कितना बढ़ाया गया?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the increase in the monthly honorarium for Anganwadi Workers (AWWs) starting from 1st October 2018.

First, I need to find the relevant part in the provided document. Let me scan through the text. The document mentions that from 1st October 2018, the Government of India enhanced the honorarium for AWWs from Rs.3,000 to Rs.4,500 per month. So the increase would be the difference between these two amounts.

Calculating the difference: 4,500 minus 3,000 equals 1,500. Therefore, the honorarium was increased by Rs.1,500 per month. The question specifically asks for the amount of the increase, so the answer should be Rs.1,500. I should make sure there's no other information that"
AU2208,women,Q3,उत्तर प्रदेश में in-position AWWs की संख्या कितनी है?,,english,sarvam,दस्ताव
AU2208,women,Q4,PM POSHAN Scheme के तहत cook-cum-helpers को प्रति माह कितना honorarium दिया जाता है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the monthly honorarium given to cook-cum-helpers under the PM POSHAN Scheme. First, I need to refer to the provided document.

Looking through the document, there's a section discussing honorariums for Anganwadi Workers (AWWs) and Anganwadi Helpers (AWHs). The document mentions that from October 1, 2018, the honorarium for AWWs was increased from ₹3,000 to ₹4,500 per month, and for AWHs from ₹1,500 to ₹2,250 per month. However, the question specifically mentions ""cook-cum-helpers."" 

Wait, the document refers to Anganwadi Workers (AWWs) and Anganwadi Helpers (AWHs). The term ""cook-cum-helper"" isn't explicitly mentioned here"
AU2208,women,Q5,Lakshadweep में cook-cum-helpers का मासिक honorarium कितना है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the monthly honorarium for cook-cum-helpers in Lakshadweep. First, I need to check the provided document to find relevant information.

Looking at the document, it mentions that Anganwadi Workers (AWWs) and Anganwadi Helpers (AWHs) receive honorariums. The document states that from October 1, 2018, the honorarium for AWWs was increased to Rs. 4,500 per month and AWHs to Rs. 2,250 per month. However, the question specifically asks about cook-cum-helpers in Lakshadweep. 

The document doesn't explicitly mention cook-cum-helpers. It refers to AWWs and AWHs. There's a possibility that cook-cum-helpers might be a different category or part of the AWHs. The document also notes that"
AU2222,women,Q1,District Mental Health Programme कितने जिलों में लागू किया गया है?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking in which districts the District Mental Health Programme (DMHP) has been implemented. The provided document is in Hindi, so I need to read through it carefully.

First, I'll look for any mention of DMHP. The document talks about the Mental Health Care Act, 2017 and the role of the central and state governments in mental health services. It mentions that the primary responsibility lies with state governments, but the central government supports them through various initiatives. 

The document discusses helplines like 181, 1098, and 112, as well as measures like Zero FIR and e-FIR. It also talks about the Department of Personnel & Training's role in guidelines for central employees. However, there's no specific mention of the District Mental Health Programme or the number of districts it's implemented in. 

Since the document doesn't provide any numbers or specific districts where"
AU2222,women,Q2,Tele-MANAS Cells कितने States/UTs में स्थापित किए गए हैं?,,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking how many states or UTs have Tele-MANAS Cells established. The document provided mentions that the Government of India has a comprehensive response linking various mental health initiatives, including tele-mental-health access. However, the document doesn't explicitly state the number of states or UTs where Tele-MANAS Cells are set up.

Looking through the text, there's a mention of the Department of Personnel & Training (DoPT) issuing guidelines for central government employees, and the Central Government's steps like helplines (181, 1098, 112), Zero FIR, e-FIR, and institutional support. The Mental Health Care Act, 2017 is also referenced. But nowhere does it specify the number of Tele-MANAS Cells across states or UTs.

Since the document doesn't provide this information, the answer isn't available here. The user might need"
AU2222,women,Q3,One Stop Centres की कुल कितनी इकाइयाँ देशभर में संचालित हैं?,,english,sarvam,दिए गए द
AU2222,women,Q4,SHe-Box portal का मुख्य उद्देश्य क्या है?,,english,sarvam,"<think>
Okay, let's tackle this question about the SHe-Box portal. The user provided a document in Hindi, so I need to read through it carefully to find the relevant information.

First, I'll scan the document for mentions of SHe-Box. The document talks about various initiatives by the Central Government to support women's safety, like helplines (181, 1098, 112), Zero FIR, e-FIR, and institutional support. But I don't see SHe-Box mentioned here. Wait, maybe I missed it. Let me check again.

Looking at the sections again: The document mentions the Department of Personnel & Training (DoPT) handling guidelines for central government employees regarding harassment prevention, gender sensitization, and flexible work arrangements. It also talks about the Mental Health Care Act, 2017. Still no direct mention of SHe-Box.

Hmm, maybe the SHe-Box portal isn't covered"
AU2222,women,Q5,"OSH Code, 2020 के अनुसार सामान्य कार्य घंटे प्रतिदिन कितने हैं?",,english,sarvam,"<think>
Okay, let's tackle this question. The user is asking about the OSH Code, 2020 and the standard working hours per day according to it. First, I need to recall what the OSH Code, 2020 refers to. OSH stands for Occupational Safety, Health and Working Conditions Code, which is part of the new labor codes in India.

The document provided talks about mental health services, government initiatives, and some helplines. However, there's no mention of the OSH Code, 2020 or working hours in the given text. The user might have expected the answer to be in the document, but since it's not there, I need to rely on my existing knowledge.

From what I remember, the OSH Code, 2020 consolidates various labor laws and sets the standard working hours. The standard working hours in India, as per labor laws, are typically 48 hours per week, which"
